1.3070175647735596;7.052946;8.04172;0
1.3125;7.260903;6.39065;0
1.1991150379180908;6.511488;7.396844;0
1.1484715938568115;6.891009;6.745869;0
1.1777777671813965;6.243766;5.735142;0
1.226244330406189;5.556392;5.908906;0
1.2207207679748535;5.998066;6.376183;0
1.2207207679748535;6.426281;6.464847;0
1.1762114763259888;6.294958;6.408843;0
1.1528384685516355;6.18205;6.426694;0
1.1710525751113892;6.235735;5.401191;0
1.126086950302124;5.838178;4.698254;0
1.10869562625885;4.96972;4.815172;0
1.0829694271087646;4.917977;4.5437;0
1.08370041847229;4.640972;4.567909;0
1.0929203033447266;4.255126;4.896012;0
1.2057416439056396;4.62812;6.04435;0
1.207729458808899;5.575179;5.662667;0
1.1690140962600708;5.989457;6.334951;0
1.1428571939468384;6.172679;5.899574;0
1.1643192768096924;6.001292;6.139973;0
1.1809524297714231;6.486538;6.444996;0
1.20095694065094;6.62627;7.391814;0
1.2000000476837158;7.050787;8.130205;0
1.1943128108978271;7.493751;8.135041;0
1.1943128108978271;7.916075;7.956373;0
1.1943128108978271;7.730904;7.910437;0
1.1886792182922363;7.739893;8.014004;0
1.1924883127212524;7.872533;8.13916;0
1.198113203048706;7.835547;8.158521;0
1.199052095413208;7.838668;7.954584;0
1.199052095413208;7.633249;7.957381;0
