1.2916666269302368;3.158299;3.229525;0
1.286956548690796;2.693391;3.211766;0
1.281899094581604;2.591456;2.026075;0
1.25;1.504041;1.158875;0
1.2173912525177002;1.502861;2.099318;0
1.1479289531707764;2.737495;3.94715;0
1.1066282987594604;3.277093;3.061369;0
1.1930835247039795;2.275184;2.298182;0
1.21100914478302;1.719001;2.364447;0
1.2000000476837158;2.123566;3.258139;0
1.2196531295776367;3.125763;3.39601;0
1.1797752380371094;3.291215;3.059687;0
1.1775147914886477;2.428649;4.700486;0
1.2083333730697632;3.810162;2.956566;0
1.2397661209106443;2.079564;3.214352;0
1.2485876083374023;2.713404;2.410127;0
1.2247190475463867;2.356852;2.980537;0
1.2203389406204224;2.476462;2.915539;0
1.2114285230636597;2.139052;3.180857;0
1.2126436233520508;2.640489;2.929496;0
1.2397661209106443;2.760231;2.971816;0
1.233918070793152;2.966332;3.134347;0
1.2241379022598269;3.045266;3.245511;0
1.2171428203582764;2.951727;3.394981;0
1.197740077972412;3.059751;3.547313;0
1.192090392112732;3.038256;3.810323;0
1.1818181276321411;3.167877;3.192991;0
1.1666666269302368;3.150733;3.205302;0
1.1618497371673584;2.91398;3.316659;0
1.182352900505066;2.898557;3.658493;0
1.202380895614624;3.147319;3.244418;0
1.2409638166427612;2.964987;3.440797;0
