1.08370041847229;4.640972;4.567909;0
1.0929203033447266;4.255126;4.896012;0
1.2057416439056396;4.62812;6.04435;0
1.207729458808899;5.575179;5.662667;0
1.1690140962600708;5.989457;6.334951;0
1.1428571939468384;6.172679;5.899574;0
1.1643192768096924;6.001292;6.139973;0
1.1809524297714231;6.486538;6.444996;0
1.20095694065094;6.62627;7.391814;0
1.2000000476837158;7.050787;8.130205;0
1.1943128108978271;7.493751;8.135041;0
1.1943128108978271;7.916075;7.956373;0
1.1943128108978271;7.730904;7.910437;0
1.1886792182922363;7.739893;8.014004;0
1.1924883127212524;7.872533;8.13916;0
1.198113203048706;7.835547;8.158521;0
1.199052095413208;7.838668;7.954584;0
1.199052095413208;7.633249;7.957381;0
1.199052095413208;7.879875;7.809608;0
1.1943128108978271;7.796072;7.795989;0
1.199052095413208;7.208795;7.727708;0
1.1943128108978271;7.793809;7.877917;0
1.1933962106704712;7.772034;7.849778;0
1.1933962106704712;7.249874;7.509379;0
1.1933962106704712;6.809459;7.616765;0
1.199052095413208;7.352268;7.604311;0
1.2095237970352173;7.497163;7.696162;0
1.2190476655960083;7.543647;7.828174;0
1.1906976699829102;7.98273;9.825302;0
1.211267590522766;9.407756;9.503431;0
1.195348858833313;8.824569;9.192296;0
1.2142857313156128;9.110381;11.044746;0
